"x"	"y"
1	0.136361746739639
7.71428571428571	0.131999844368652
14.4285714285714	0.343951107776104
21.1428571428571	0.469002802852919
27.8571428571429	0.772970834623701
34.5714285714286	1.06310969566801
41.2857142857143	0.903959789042674
48	1.00297851607956
1	0.109539299746562
7.71428571428571	0.213368450126025
14.4285714285714	0.265654029625833
21.1428571428571	0.628283238064152
27.8571428571429	0.807807546766113
34.5714285714286	0.958866390143784
41.2857142857143	1.02139698040815
48	0.970233836037685
1	0.0170417168191969
7.71428571428571	0.153043784436068
14.4285714285714	0.266968790500073
21.1428571428571	0.610409369988846
27.8571428571429	0.82856766075862
34.5714285714286	0.952003192467969
41.2857142857143	0.961887318904945
48	0.931511755677565
